,words,ids,urls,messages
1241,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1242,[,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1243,/quote,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1244,],1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1245,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1246,br,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1247,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1248,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1249,br,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1250,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1251,might,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1252,try,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1253,goal,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1254,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1255,br,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1256,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1257,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1258,br,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1259,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1260,setaccum,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1261,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1262,vertex,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1263,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1264,@,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1265,@,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1266,target,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1267,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1268,br,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1269,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1270,setaccum,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1271,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1272,vertex,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1273,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1274,@,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1275,@,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1276,source,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1277,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1278,br,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1279,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1280,<,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1281,br,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1282,>,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
1283,source,1792,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,"[quote=""dsolow post:1 topic:627""]<br>```<br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	  FROM source:u-(shareholder_of:e)->(@@target):v;<br>```<br>[/quote]<br><br>You might try this for your goal. <br><br>SetAccum<Vertex> @@target;<br>	SetAccum<Vertex> @@source;<br>	<br>	source (Any) = @@source;<br>	<br>	frontier = SELECT u<br>	               FROM source:u - (shareholder_of:e) -> :v<br>                       WHERE v in @@target<br>                       ACCUM xx;"
