,words,messages,ids,urls
2109,21:,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2110,Integrating,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2111,Real-Time,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2112,Deep-Link,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2113,Graph,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2114,Analytics,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2115,with,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2116,Spark,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2117,"AI),","In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2118,It,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2119,is,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2120,receptively,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2121,mentioned,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2122,that,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2123,models,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2124,can,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2125,be,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2126,stored,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2127,back,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2128,in,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2129,Tigergraph,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2130,for,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2131,real,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2132,time,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2133,prediction.,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2134,Do,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2135,you,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2136,have,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2137,example,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2138,of,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2139,how,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2140,this,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2141,is,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2142,done,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2143,?,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2144,An,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2145,example,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2146,of,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2147,a,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2148,model,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2149,function,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2150,or,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
